biome	year	month	day	hour	date	depth_CTD-onRAS	CTD-belowRAS	density_kg.m^3_CTD-onRAS	density_kg.m^3_CTD-belowRAS	strat	minimum_MLD
WSC	2016	9	18	21	2016-09-18	30	56	27.53	27.54	0.0000055	56.36
WSC	2016	9	18	22	2016-09-18	30	56	27.53	27.54	0.0000054	56.38
WSC	2016	9	18	23	2016-09-18	31	56	27.53	27.54	0.0000053	56.32
WSC	2016	9	19	0	2016-09-19	31	57	27.53	27.55	0.0000052	57.18
WSC	2016	9	19	1	2016-09-19	32	57	27.53	27.55	0.0000052	56.68
WSC	2016	9	19	2	2016-09-19	33	58	27.53	27.55	0.0000051	57.89
WSC	2016	9	19	3	2016-09-19	32	58	27.53	27.55	0.0000051	57.68
WSC	2016	9	19	4	2016-09-19	32	57	27.53	27.55	0.0000051	56.98
WSC	2016	9	19	5	2016-09-19	31	56	27.54	27.55	0.000005	56.28
WSC	2016	9	19	6	2016-09-19	31	55	27.54	27.55	0.000005	55.43
WSC	2016	9	19	7	2016-09-19	30	55	27.54	27.55	0.000005	55.46
WSC	2016	9	19	8	2016-09-19	29	55	27.54	27.55	0.000005	55.35
WSC	2016	9	19	9	2016-09-19	30	55	27.54	27.55	0.000005	55.35
WSC	2016	9	19	10	2016-09-19	30	56	27.54	27.55	0.0000051	55.64
WSC	2016	9	19	11	2016-09-19	31	56	27.54	27.55	0.0000051	56.29
WSC	2016	9	19	12	2016-09-19	30	57	27.54	27.55	0.0000051	56.72
WSC	2016	9	19	13	2016-09-19	32	57	27.54	27.55	0.0000052	57.14
WSC	2016	9	19	14	2016-09-19	31	57	27.54	27.55	0.0000052	57.1
WSC	2016	9	19	15	2016-09-19	31	57	27.54	27.55	0.0000053	57.31
WSC	2016	9	19	16	2016-09-19	31	57	27.54	27.55	0.0000053	56.51
WSC	2016	9	19	17	2016-09-19	30	56	27.54	27.56	0.0000054	56.39
WSC	2016	9	19	18	2016-09-19	30	56	27.54	27.56	0.0000054	55.51
WSC	2016	9	19	19	2016-09-19	30	56	27.54	27.56	0.0000055	55.72
WSC	2016	9	19	20	2016-09-19	30	55	27.54	27.56	0.0000056	55.08
WSC	2016	9	19	21	2016-09-19	30	56	27.54	27.56	0.0000057	55.65
WSC	2016	9	19	22	2016-09-19	30	56	27.54	27.56	0.0000058	56.03
WSC	2016	9	19	23	2016-09-19	30	56	27.54	27.56	0.0000058	56.18
WSC	2016	9	20	0	2016-09-20	31	56	27.54	27.56	0.0000059	56.28
WSC	2016	9	20	1	2016-09-20	32	57	27.54	27.56	0.000006	57.07
WSC	2016	9	20	2	2016-09-20	32	57	27.54	27.56	0.0000061	57.37
WSC	2016	9	20	3	2016-09-20	32	57	27.54	27.56	0.0000062	0
WSC	2016	9	20	4	2016-09-20	31	57	27.54	27.56	0.0000063	0
WSC	2016	9	20	5	2016-09-20	31	56	27.54	27.56	0.0000064	56.12
WSC	2016	9	20	6	2016-09-20	30	56	27.54	27.56	0.0000065	56.08
WSC	2016	9	20	7	2016-09-20	30	55	27.54	27.56	0.0000066	55.43
WSC	2016	9	20	8	2016-09-20	30	56	27.54	27.56	0.0000067	55.51
WSC	2016	9	20	9	2016-09-20	30	56	27.54	27.56	0.0000067	55.57
WSC	2016	9	20	10	2016-09-20	30	56	27.54	27.56	0.0000068	55.77
WSC	2016	9	20	11	2016-09-20	30	56	27.54	27.56	0.0000069	55.96
WSC	2016	9	20	12	2016-09-20	31	56	27.54	27.56	0.000007	56.37
WSC	2016	9	20	13	2016-09-20	31	57	27.54	27.56	0.0000071	57.08
WSC	2016	9	20	14	2016-09-20	31	57	27.54	27.56	0.0000072	56.95
WSC	2016	9	20	15	2016-09-20	31	57	27.54	27.56	0.0000072	57.06
WSC	2016	9	20	16	2016-09-20	31	57	27.54	27.56	0.0000073	57.09
WSC	2016	9	20	17	2016-09-20	31	57	27.54	27.56	0.0000074	56.96
WSC	2016	9	20	18	2016-09-20	31	56	27.54	27.56	0.0000074	56.48
WSC	2016	9	20	19	2016-09-20	30	56	27.54	27.56	0.0000075	55.99
WSC	2016	9	20	20	2016-09-20	30	56	27.54	27.56	0.0000075	55.6
WSC	2016	9	20	21	2016-09-20	30	56	27.54	27.56	0.0000076	55.75
WSC	2016	9	20	22	2016-09-20	30	56	27.54	27.56	0.0000076	56.05
WSC	2016	9	20	23	2016-09-20	30	56	27.54	27.56	0.0000077	56.03
WSC	2016	9	21	0	2016-09-21	31	56	27.54	27.56	0.0000077	56.5
WSC	2016	9	21	1	2016-09-21	31	57	27.54	27.56	0.0000077	56.88
WSC	2016	9	21	2	2016-09-21	31	57	27.54	27.56	0.0000078	0
WSC	2016	9	21	3	2016-09-21	32	57	27.54	27.56	0.0000078	0
WSC	2016	9	21	4	2016-09-21	32	57	27.54	27.56	0.0000078	0
WSC	2016	9	21	5	2016-09-21	31	57	27.54	27.56	0.0000078	0
WSC	2016	9	21	6	2016-09-21	31	57	27.54	27.56	0.0000078	56.98
WSC	2016	9	21	7	2016-09-21	31	56	27.54	27.56	0.0000078	56.46
WSC	2016	9	21	8	2016-09-21	30	56	27.54	27.56	0.0000078	55.89
WSC	2016	9	21	9	2016-09-21	30	56	27.54	27.56	0.0000078	55.97
WSC	2016	9	21	10	2016-09-21	30	56	27.54	27.56	0.0000077	55.84
WSC	2016	9	21	11	2016-09-21	30	56	27.54	27.56	0.0000077	55.89
WSC	2016	9	21	12	2016-09-21	30	56	27.54	27.56	0.0000077	56.21
WSC	2016	9	21	13	2016-09-21	31	57	27.54	27.56	0.0000077	56.59
WSC	2016	9	21	14	2016-09-21	31	57	27.54	27.56	0.0000076	56.63
WSC	2016	9	21	15	2016-09-21	31	57	27.54	27.56	0.0000076	0
WSC	2016	9	21	16	2016-09-21	31	57	27.54	27.56	0.0000075	0
WSC	2016	9	21	17	2016-09-21	31	57	27.54	27.56	0.0000075	0
WSC	2016	9	21	18	2016-09-21	31	57	27.54	27.56	0.0000074	57
WSC	2016	9	21	19	2016-09-21	31	56	27.54	27.56	0.0000074	56.48
WSC	2016	9	21	20	2016-09-21	30	56	27.54	27.56	0.0000073	56.3
WSC	2016	9	21	21	2016-09-21	30	56	27.54	27.56	0.0000072	55.6
WSC	2016	9	21	22	2016-09-21	30	55	27.54	27.56	0.0000072	55.34
WSC	2016	9	21	23	2016-09-21	31	56	27.54	27.56	0.0000071	55.81
WSC	2016	9	22	0	2016-09-22	30	56	27.54	27.56	0.000007	56.29
WSC	2016	9	22	1	2016-09-22	31	57	27.54	27.56	0.000007	0
WSC	2016	9	22	2	2016-09-22	31	57	27.54	27.56	0.0000069	56.74
WSC	2016	9	22	3	2016-09-22	31	57	27.54	27.56	0.0000068	56.82
WSC	2016	9	22	4	2016-09-22	31	57	27.54	27.56	0.0000067	56.76
WSC	2016	9	22	5	2016-09-22	31	57	27.54	27.56	0.0000067	57.01
WSC	2016	9	22	6	2016-09-22	31	57	27.54	27.56	0.0000066	56.91
WSC	2016	9	22	7	2016-09-22	31	57	27.54	27.56	0.0000065	56.55
WSC	2016	9	22	8	2016-09-22	31	56	27.54	27.56	0.0000064	56.13
WSC	2016	9	22	9	2016-09-22	30	56	27.54	27.56	0.0000064	56.02
WSC	2016	9	22	10	2016-09-22	30	56	27.54	27.56	0.0000063	55.72
WSC	2016	9	22	11	2016-09-22	30	56	27.54	27.56	0.0000062	55.81
WSC	2016	9	22	12	2016-09-22	30	56	27.54	27.56	0.0000062	55.98
WSC	2016	9	22	13	2016-09-22	31	56	27.54	27.56	0.0000061	56.34
WSC	2016	9	22	14	2016-09-22	31	56	27.54	27.56	0.000006	56.4
WSC	2016	9	22	15	2016-09-22	31	56	27.55	27.56	0.000006	56.48
WSC	2016	9	22	16	2016-09-22	31	57	27.55	27.56	0.0000059	57.04
WSC	2016	9	22	17	2016-09-22	31	57	27.55	27.56	0.0000059	57.16
WSC	2016	9	22	18	2016-09-22	31	57	27.55	27.56	0.0000058	57.1
WSC	2016	9	22	19	2016-09-22	31	57	27.55	27.56	0.0000058	56.88
WSC	2016	9	22	20	2016-09-22	31	56	27.55	27.57	0.0000057	56.42
WSC	2016	9	22	21	2016-09-22	30	56	27.55	27.57	0.0000057	56.1
WSC	2016	9	22	22	2016-09-22	30	56	27.55	27.57	0.0000057	56.15
WSC	2016	9	22	23	2016-09-22	31	56	27.55	27.57	0.0000057	56.42
WSC	2016	9	23	0	2016-09-23	30	56	27.55	27.57	0.0000057	56.23
WSC	2016	9	23	1	2016-09-23	31	56	27.55	27.57	0.0000057	56.35
WSC	2016	9	23	2	2016-09-23	31	57	27.55	27.57	0.0000056	56.5
WSC	2016	9	23	3	2016-09-23	31	57	27.56	27.57	0.0000057	56.56
WSC	2016	9	23	4	2016-09-23	31	57	27.56	27.57	0.0000057	56.99
WSC	2016	9	23	5	2016-09-23	31	57	27.56	27.57	0.0000057	57.13
WSC	2016	9	23	6	2016-09-23	31	57	27.56	27.57	0.0000057	57.16
WSC	2016	9	23	7	2016-09-23	31	57	27.56	27.58	0.0000057	56.99
WSC	2016	9	23	8	2016-09-23	31	57	27.56	27.58	0.0000058	56.52
WSC	2016	9	23	9	2016-09-23	31	56	27.56	27.58	0.0000058	56.43
WSC	2016	9	23	10	2016-09-23	31	56	27.56	27.58	0.0000059	56.35
WSC	2016	9	23	11	2016-09-23	30	56	27.56	27.58	0.0000059	56.11
WSC	2016	9	23	12	2016-09-23	31	56	27.56	27.58	0.000006	56.38
WSC	2016	9	23	13	2016-09-23	31	57	27.57	27.58	0.0000061	56.74
WSC	2016	9	23	14	2016-09-23	31	57	27.57	27.58	0.0000062	56.76
WSC	2016	9	23	15	2016-09-23	31	57	27.57	27.58	0.0000063	56.9
WSC	2016	9	23	16	2016-09-23	31	57	27.57	27.59	0.0000064	56.87
WSC	2016	9	23	17	2016-09-23	31	57	27.57	27.59	0.0000065	57.31
WSC	2016	9	23	18	2016-09-23	32	57	27.57	27.59	0.0000066	57.2
WSC	2016	9	23	19	2016-09-23	32	57	27.57	27.59	0.0000067	57.28
WSC	2016	9	23	20	2016-09-23	31	57	27.57	27.59	0.0000068	57.17
WSC	2016	9	23	21	2016-09-23	32	57	27.57	27.59	0.0000069	57.36
WSC	2016	9	23	22	2016-09-23	31	57	27.58	27.59	0.0000071	57.21
WSC	2016	9	23	23	2016-09-23	32	57	27.58	27.6	0.0000072	57.25
WSC	2016	9	24	0	2016-09-24	32	58	27.58	27.6	0.0000074	57.8
WSC	2016	9	24	1	2016-09-24	34	60	27.58	27.6	0.0000075	59.87
WSC	2016	9	24	2	2016-09-24	34	60	27.58	27.6	0.0000077	59.91
WSC	2016	9	24	3	2016-09-24	35	61	27.58	27.6	0.0000078	61.18
WSC	2016	9	24	4	2016-09-24	36	62	27.58	27.6	0.000008	62.23
WSC	2016	9	24	5	2016-09-24	38	64	27.58	27.6	0.0000082	63.82
WSC	2016	9	24	6	2016-09-24	36	62	27.58	27.6	0.0000084	62.1
WSC	2016	9	24	7	2016-09-24	35	61	27.58	27.61	0.0000086	60.97
WSC	2016	9	24	8	2016-09-24	38	63	27.58	27.61	0.0000087	63.42
WSC	2016	9	24	9	2016-09-24	40	65	27.59	27.61	0.0000089	65.31
WSC	2016	9	24	10	2016-09-24	41	66	27.59	27.61	0.0000091	66.19
WSC	2016	9	24	11	2016-09-24	42	67	27.59	27.61	0.0000093	67.1
WSC	2016	9	24	12	2016-09-24	43	68	27.59	27.61	0.0000095	68.37
WSC	2016	9	24	13	2016-09-24	45	71	27.59	27.61	0.0000097	70.55
WSC	2016	9	24	14	2016-09-24	47	72	27.59	27.62	0.0000099	71.9
WSC	2016	9	24	15	2016-09-24	52	77	27.59	27.62	0.0000102	0
WSC	2016	9	24	16	2016-09-24	52	77	27.59	27.62	0.0000104	76.81
WSC	2016	9	24	17	2016-09-24	51	76	27.59	27.62	0.0000106	0
WSC	2016	9	24	18	2016-09-24	54	78	27.59	27.62	0.0000108	0
WSC	2016	9	24	19	2016-09-24	53	77	27.59	27.62	0.000011	0
WSC	2016	9	24	20	2016-09-24	52	77	27.59	27.62	0.0000113	0
WSC	2016	9	24	21	2016-09-24	52	77	27.59	27.62	0.0000115	0
WSC	2016	9	24	22	2016-09-24	50	75	27.59	27.62	0.0000117	75.04
WSC	2016	9	24	23	2016-09-24	51	76	27.59	27.62	0.0000119	76.07
WSC	2016	9	25	0	2016-09-25	52	77	27.59	27.63	0.0000122	0
WSC	2016	9	25	1	2016-09-25	58	83	27.59	27.63	0.0000124	0
WSC	2016	9	25	2	2016-09-25	65	90	27.59	27.63	0.0000126	89.55
WSC	2016	9	25	3	2016-09-25	71	95	27.59	27.63	0.0000128	95.49
WSC	2016	9	25	4	2016-09-25	78	102	27.59	27.63	0.0000131	101.82
WSC	2016	9	25	5	2016-09-25	79	104	27.59	27.63	0.0000133	103.68
WSC	2016	9	25	6	2016-09-25	79	104	27.59	27.63	0.0000135	103.88
WSC	2016	9	25	7	2016-09-25	75	100	27.59	27.63	0.0000138	99.7
WSC	2016	9	25	8	2016-09-25	74	99	27.59	27.63	0.000014	0
WSC	2016	9	25	9	2016-09-25	70	95	27.59	27.63	0.0000142	0
WSC	2016	9	25	10	2016-09-25	66	91	27.59	27.63	0.0000144	0
WSC	2016	9	25	11	2016-09-25	64	89	27.59	27.63	0.0000147	88.94
WSC	2016	9	25	12	2016-09-25	65	90	27.59	27.63	0.0000149	89.72
WSC	2016	9	25	13	2016-09-25	67	92	27.59	27.63	0.0000151	91.68
WSC	2016	9	25	14	2016-09-25	70	95	27.59	27.63	0.0000154	94.95
WSC	2016	9	25	15	2016-09-25	74	98	27.59	27.63	0.0000156	98.4
WSC	2016	9	25	16	2016-09-25	76	101	27.59	27.63	0.0000158	100.64
WSC	2016	9	25	17	2016-09-25	74	99	27.59	27.63	0.0000161	98.8
WSC	2016	9	25	18	2016-09-25	70	95	27.59	27.63	0.0000163	95.09
WSC	2016	9	25	19	2016-09-25	64	89	27.59	27.63	0.0000165	0
WSC	2016	9	25	20	2016-09-25	58	83	27.59	27.63	0.0000167	83.45
WSC	2016	9	25	21	2016-09-25	54	80	27.58	27.63	0.000017	0
WSC	2016	9	25	22	2016-09-25	51	77	27.58	27.63	0.0000172	0
WSC	2016	9	25	23	2016-09-25	51	76	27.58	27.63	0.0000174	0
WSC	2016	9	26	0	2016-09-26	51	76	27.58	27.63	0.0000177	0
WSC	2016	9	26	1	2016-09-26	54	80	27.58	27.63	0.0000179	0
WSC	2016	9	26	2	2016-09-26	61	86	27.58	27.63	0.0000181	0
WSC	2016	9	26	3	2016-09-26	67	92	27.58	27.63	0.0000184	92.02
WSC	2016	9	26	4	2016-09-26	72	96	27.58	27.62	0.0000186	96.44
WSC	2016	9	26	5	2016-09-26	75	100	27.57	27.62	0.0000189	99.6
WSC	2016	9	26	6	2016-09-26	80	104	27.57	27.62	0.0000191	0
WSC	2016	9	26	7	2016-09-26	78	103	27.57	27.62	0.0000193	0
WSC	2016	9	26	8	2016-09-26	74	99	27.57	27.62	0.0000196	0
WSC	2016	9	26	9	2016-09-26	67	92	27.57	27.62	0.0000198	92.12
WSC	2016	9	26	10	2016-09-26	59	84	27.57	27.62	0.0000201	0
WSC	2016	9	26	11	2016-09-26	56	82	27.56	27.62	0.0000203	0
WSC	2016	9	26	12	2016-09-26	58	83	27.56	27.62	0.0000206	0
WSC	2016	9	26	13	2016-09-26	59	84	27.56	27.62	0.0000208	0
WSC	2016	9	26	14	2016-09-26	61	86	27.56	27.62	0.0000211	85.78
WSC	2016	9	26	15	2016-09-26	63	88	27.56	27.61	0.0000214	0
WSC	2016	9	26	16	2016-09-26	67	92	27.56	27.61	0.0000216	0
WSC	2016	9	26	17	2016-09-26	64	89	27.55	27.61	0.0000219	0
WSC	2016	9	26	18	2016-09-26	63	88	27.55	27.61	0.0000222	0
WSC	2016	9	26	19	2016-09-26	63	88	27.55	27.61	0.0000225	0
WSC	2016	9	26	20	2016-09-26	59	85	27.55	27.61	0.0000227	84.66
WSC	2016	9	26	21	2016-09-26	52	77	27.55	27.61	0.000023	0
WSC	2016	9	26	22	2016-09-26	47	73	27.54	27.61	0.0000233	0
WSC	2016	9	26	23	2016-09-26	47	72	27.54	27.61	0.0000236	0
WSC	2016	9	27	0	2016-09-27	50	75	27.54	27.6	0.0000239	0
WSC	2016	9	27	1	2016-09-27	51	76	27.54	27.6	0.0000242	0
WSC	2016	9	27	2	2016-09-27	52	77	27.54	27.6	0.0000245	0
WSC	2016	9	27	3	2016-09-27	52	77	27.54	27.6	0.0000248	76.96
WSC	2016	9	27	4	2016-09-27	52	77	27.53	27.6	0.0000251	0
WSC	2016	9	27	5	2016-09-27	53	78	27.53	27.6	0.0000254	0
WSC	2016	9	27	6	2016-09-27	56	81	27.53	27.6	0.0000257	0
WSC	2016	9	27	7	2016-09-27	62	86	27.53	27.6	0.0000261	0
WSC	2016	9	27	8	2016-09-27	59	84	27.53	27.6	0.0000264	0
WSC	2016	9	27	9	2016-09-27	54	79	27.53	27.6	0.0000267	0
WSC	2016	9	27	10	2016-09-27	47	72	27.52	27.6	0.000027	0
WSC	2016	9	27	11	2016-09-27	43	68	27.52	27.6	0.0000274	0
WSC	2016	9	27	12	2016-09-27	42	67	27.52	27.59	0.0000277	0
WSC	2016	9	27	13	2016-09-27	41	66	27.52	27.59	0.000028	0
WSC	2016	9	27	14	2016-09-27	42	67	27.52	27.59	0.0000284	0
WSC	2016	9	27	15	2016-09-27	44	69	27.52	27.59	0.0000287	0
WSC	2016	9	27	16	2016-09-27	44	69	27.51	27.59	0.0000291	0
WSC	2016	9	27	17	2016-09-27	46	71	27.51	27.59	0.0000294	0
WSC	2016	9	27	18	2016-09-27	48	73	27.51	27.59	0.0000298	0
WSC	2016	9	27	19	2016-09-27	47	71	27.51	27.59	0.0000301	0
WSC	2016	9	27	20	2016-09-27	44	69	27.51	27.59	0.0000304	0
WSC	2016	9	27	21	2016-09-27	41	66	27.51	27.59	0.0000308	0
WSC	2016	9	27	22	2016-09-27	37	63	27.51	27.59	0.0000311	0
WSC	2016	9	27	23	2016-09-27	34	60	27.51	27.59	0.0000315	0
WSC	2016	9	28	0	2016-09-28	32	58	27.5	27.59	0.0000318	57.99
WSC	2016	9	28	1	2016-09-28	32	57	27.5	27.59	0.0000322	0
WSC	2016	9	28	2	2016-09-28	31	57	27.5	27.59	0.0000325	0
WSC	2016	9	28	3	2016-09-28	31	56	27.5	27.59	0.0000328	0
WSC	2016	9	28	4	2016-09-28	31	56	27.5	27.59	0.0000332	56.38
WSC	2016	9	28	5	2016-09-28	31	56	27.5	27.59	0.0000335	0
WSC	2016	9	28	6	2016-09-28	31	57	27.5	27.59	0.0000338	0
WSC	2016	9	28	7	2016-09-28	31	57	27.5	27.59	0.0000341	0
WSC	2016	9	28	8	2016-09-28	31	57	27.5	27.59	0.0000344	0
WSC	2016	9	28	9	2016-09-28	31	57	27.5	27.59	0.0000347	0
WSC	2016	9	28	10	2016-09-28	31	57	27.5	27.59	0.000035	0
WSC	2016	9	28	11	2016-09-28	31	57	27.5	27.59	0.0000353	0
WSC	2016	9	28	12	2016-09-28	32	57	27.5	27.59	0.0000356	0
WSC	2016	9	28	13	2016-09-28	32	57	27.5	27.59	0.0000358	0
WSC	2016	9	28	14	2016-09-28	31	57	27.5	27.59	0.0000361	0
WSC	2016	9	28	15	2016-09-28	31	56	27.5	27.59	0.0000363	0
WSC	2016	9	28	16	2016-09-28	30	56	27.5	27.6	0.0000365	0
WSC	2016	9	28	17	2016-09-28	30	56	27.5	27.6	0.0000368	0
WSC	2016	9	28	18	2016-09-28	31	56	27.5	27.6	0.000037	0
WSC	2016	9	28	19	2016-09-28	31	57	27.5	27.6	0.0000372	0
WSC	2016	9	28	20	2016-09-28	31	57	27.5	27.6	0.0000373	0
WSC	2016	9	28	21	2016-09-28	31	57	27.5	27.6	0.0000375	0
WSC	2016	9	28	22	2016-09-28	32	58	27.5	27.6	0.0000376	0
WSC	2016	9	28	23	2016-09-28	33	58	27.5	27.6	0.0000378	0
WSC	2016	9	29	0	2016-09-29	33	59	27.5	27.6	0.0000379	0
WSC	2016	9	29	1	2016-09-29	33	59	27.5	27.6	0.000038	0
WSC	2016	9	29	2	2016-09-29	33	59	27.5	27.6	0.0000381	0
WSC	2016	9	29	3	2016-09-29	34	59	27.5	27.6	0.0000381	0
WSC	2016	9	29	4	2016-09-29	33	59	27.5	27.6	0.0000382	0
WSC	2016	9	29	5	2016-09-29	34	60	27.5	27.61	0.0000382	0
WSC	2016	9	29	6	2016-09-29	35	60	27.5	27.61	0.0000382	0
WSC	2016	9	29	7	2016-09-29	35	61	27.5	27.61	0.0000382	0
WSC	2016	9	29	8	2016-09-29	35	61	27.51	27.61	0.0000381	0
WSC	2016	9	29	9	2016-09-29	35	61	27.51	27.61	0.0000381	0
WSC	2016	9	29	10	2016-09-29	34	60	27.51	27.61	0.000038	0
WSC	2016	9	29	11	2016-09-29	34	59	27.51	27.61	0.0000379	0
WSC	2016	9	29	12	2016-09-29	34	59	27.51	27.61	0.0000378	0
WSC	2016	9	29	13	2016-09-29	33	59	27.51	27.61	0.0000376	0
WSC	2016	9	29	14	2016-09-29	32	58	27.51	27.61	0.0000375	0
WSC	2016	9	29	15	2016-09-29	33	59	27.51	27.61	0.0000373	0
WSC	2016	9	29	16	2016-09-29	34	60	27.51	27.61	0.0000371	0
WSC	2016	9	29	17	2016-09-29	36	62	27.51	27.61	0.0000368	0
WSC	2016	9	29	18	2016-09-29	39	64	27.51	27.61	0.0000366	0
WSC	2016	9	29	19	2016-09-29	41	66	27.52	27.61	0.0000363	0
WSC	2016	9	29	20	2016-09-29	40	66	27.52	27.61	0.000036	0
WSC	2016	9	29	21	2016-09-29	39	65	27.52	27.61	0.0000357	0
WSC	2016	9	29	22	2016-09-29	38	64	27.52	27.61	0.0000354	0
WSC	2016	9	29	23	2016-09-29	38	63	27.52	27.61	0.000035	0
WSC	2016	9	30	0	2016-09-30	38	63	27.52	27.61	0.0000346	0
WSC	2016	9	30	1	2016-09-30	37	62	27.52	27.61	0.0000342	62.47
WSC	2016	9	30	2	2016-09-30	37	62	27.52	27.61	0.0000338	0
WSC	2016	9	30	3	2016-09-30	36	61	27.52	27.61	0.0000334	0
WSC	2016	9	30	4	2016-09-30	37	62	27.53	27.61	0.0000329	0
WSC	2016	9	30	5	2016-09-30	40	65	27.53	27.61	0.0000324	0
WSC	2016	9	30	6	2016-09-30	42	67	27.53	27.61	0.0000319	0
WSC	2016	9	30	7	2016-09-30	44	69	27.53	27.61	0.0000314	0
WSC	2016	9	30	8	2016-09-30	44	70	27.53	27.61	0.0000309	0
WSC	2016	9	30	9	2016-09-30	46	71	27.53	27.61	0.0000303	0
WSC	2016	9	30	10	2016-09-30	45	70	27.53	27.61	0.0000298	0
WSC	2016	9	30	11	2016-09-30	42	68	27.53	27.61	0.0000292	0
WSC	2016	9	30	12	2016-09-30	40	66	27.53	27.61	0.0000286	0
WSC	2016	9	30	13	2016-09-30	39	65	27.54	27.61	0.000028	0
WSC	2016	9	30	14	2016-09-30	39	64	27.54	27.61	0.0000274	0
WSC	2016	9	30	15	2016-09-30	39	64	27.54	27.61	0.0000268	0
WSC	2016	9	30	16	2016-09-30	39	64	27.54	27.61	0.0000261	0
WSC	2016	9	30	17	2016-09-30	41	66	27.54	27.61	0.0000255	0
WSC	2016	9	30	18	2016-09-30	42	67	27.54	27.61	0.0000248	0
WSC	2016	9	30	19	2016-09-30	42	68	27.54	27.6	0.0000242	67.53
WSC	2016	9	30	20	2016-09-30	43	69	27.54	27.6	0.0000235	0
WSC	2016	9	30	21	2016-09-30	43	68	27.54	27.6	0.0000228	0
WSC	2016	9	30	22	2016-09-30	41	66	27.54	27.6	0.0000222	0
WSC	2016	9	30	23	2016-09-30	40	65	27.54	27.6	0.0000215	65.16
WSC	2016	10	1	0	2016-10-01	40	65	27.54	27.6	0.0000208	65.05
WSC	2016	10	1	1	2016-10-01	38	64	27.54	27.6	0.0000201	63.78
WSC	2016	10	1	2	2016-10-01	37	62	27.55	27.6	0.0000194	62.19
WSC	2016	10	1	3	2016-10-01	37	63	27.55	27.6	0.0000187	62.56
WSC	2016	10	1	4	2016-10-01	36	62	27.55	27.59	0.000018	62.3
WSC	2016	10	1	5	2016-10-01	36	61	27.55	27.59	0.0000173	61.48
WSC	2016	10	1	6	2016-10-01	36	62	27.55	27.59	0.0000167	61.95
WSC	2016	10	1	7	2016-10-01	38	63	27.55	27.59	0.000016	63.22
WSC	2016	10	1	8	2016-10-01	40	65	27.55	27.59	0.0000153	64.87
WSC	2016	10	1	9	2016-10-01	40	66	27.55	27.59	0.0000146	66.16
WSC	2016	10	1	10	2016-10-01	39	65	27.55	27.59	0.000014	64.8
WSC	2016	10	1	11	2016-10-01	39	64	27.55	27.58	0.0000133	64.35
WSC	2016	10	1	12	2016-10-01	38	63	27.55	27.58	0.0000127	63.22
WSC	2016	10	1	13	2016-10-01	36	61	27.55	27.58	0.000012	61.3
WSC	2016	10	1	14	2016-10-01	35	61	27.55	27.58	0.0000114	60.74
WSC	2016	10	1	15	2016-10-01	35	61	27.55	27.58	0.0000108	60.83
WSC	2016	10	1	16	2016-10-01	36	61	27.55	27.58	0.0000102	61.36
WSC	2016	10	1	17	2016-10-01	38	63	27.55	27.57	0.0000096	63.17
WSC	2016	10	1	18	2016-10-01	38	63	27.55	27.57	0.000009	62.64
WSC	2016	10	1	19	2016-10-01	38	63	27.55	27.57	0.0000085	63.27
WSC	2016	10	1	20	2016-10-01	39	64	27.55	27.57	0.0000079	64.36
WSC	2016	10	1	21	2016-10-01	38	64	27.55	27.57	0.0000074	63.72
WSC	2016	10	1	22	2016-10-01	38	63	27.55	27.57	0.0000069	63.33
WSC	2016	10	1	23	2016-10-01	35	61	27.55	27.57	0.0000064	60.98
WSC	2016	10	2	0	2016-10-02	36	61	27.55	27.56	0.0000059	60.92
WSC	2016	10	2	1	2016-10-02	36	61	27.55	27.56	0.0000055	60.83
WSC	2016	10	2	2	2016-10-02	35	61	27.55	27.56	0.000005	60.92
WSC	2016	10	2	3	2016-10-02	36	61	27.55	27.56	0.0000046	61.41
WSC	2016	10	2	4	2016-10-02	35	61	27.55	27.56	0.0000042	60.7
WSC	2016	10	2	5	2016-10-02	35	60	27.55	27.56	0.0000038	60.49
WSC	2016	10	2	6	2016-10-02	34	59	27.55	27.56	0.0000034	59.26
WSC	2016	10	2	7	2016-10-02	33	58	27.55	27.55	0.0000031	58.24
WSC	2016	10	2	8	2016-10-02	34	59	27.55	27.55	0.0000028	59.43
WSC	2016	10	2	9	2016-10-02	34	60	27.55	27.55	0.0000025	59.58
WSC	2016	10	2	10	2016-10-02	34	59	27.55	27.55	0.0000022	59.14
WSC	2016	10	2	11	2016-10-02	33	59	27.54	27.55	0.0000019	58.57
WSC	2016	10	2	12	2016-10-02	32	58	27.54	27.55	0.0000017	57.78
WSC	2016	10	2	13	2016-10-02	32	58	27.54	27.55	0.0000015	58.03
WSC	2016	10	2	14	2016-10-02	32	58	27.54	27.55	0.0000013	58.04
WSC	2016	10	2	15	2016-10-02	32	58	27.54	27.55	0.0000011	58.3
WSC	2016	10	2	16	2016-10-02	32	58	27.54	27.54	0.000001	57.57
WSC	2016	10	2	17	2016-10-02	32	57	27.54	27.54	0.0000008	57.28
WSC	2016	10	2	18	2016-10-02	31	57	27.54	27.54	0.0000007	56.97
WSC	2016	10	2	19	2016-10-02	31	57	27.54	27.54	0.0000006	57.06
WSC	2016	10	2	20	2016-10-02	31	57	27.54	27.54	0.0000006	56.75
WSC	2016	10	2	21	2016-10-02	31	57	27.54	27.54	0.0000005	56.6
WSC	2016	10	2	22	2016-10-02	31	57	27.54	27.54	0.0000005	56.53
